State,County,Collection Date,Date Detected,HPAI Strain,Bird Species,WOAH Classification,Sampling Method,Submitting Agency
Kansas,Neosho,11/4/2023,11/21/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Kansas,Rush,11/5/2023,11/21/2023,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Kansas,Rush,11/5/2023,11/21/2023,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Kansas,Neosho,11/4/2023,11/21/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Kansas,Neosho,11/4/2023,11/21/2023,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Kansas,Neosho,11/4/2023,11/21/2023,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Kansas,Neosho,11/4/2023,11/21/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Kansas,Neosho,11/4/2023,11/21/2023,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Kansas,Neosho,11/4/2023,11/21/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Nebraska,Buffalo,11/6/2023,11/21/2023,EA H5N1,Goose,Wild bird,Hunter harvest,NWDP
Nebraska,Buffalo,11/6/2023,11/21/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Kansas,Sedgwick,11/1/2023,11/21/2023,EA/AM H5N1,Duck,Wild bird,Morbidity/Mortality,NWDP
Missouri,St. Louis,11/9/2023,11/20/2023,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,MO Dept of Conservation
Missouri,St. Louis,11/9/2023,11/20/2023,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,MO Dept of Conservation
North Dakota,Ramsey,11/2/2023,11/20/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Kidder,10/24/2023,11/20/2023,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Jackson,11/4/2023,11/20/2023,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Arkansas,Craighead,11/8/2023,11/20/2023,EA H5N1,Goose,Wild bird,Morbidity/Mortality,AR GFC
Oregon,Lane,11/7/2023,11/20/2023,EA H5N1,Goose,Wild bird,Morbidity/Mortality,OR DFW
Oregon,Washington,11/7/2023,11/20/2023,EA H5N1,Goose,Wild bird,Morbidity/Mortality,OR DFW
Oregon,Lane,10/31/2023,11/20/2023,EA H5N1,Goose,Wild bird,Morbidity/Mortality,OR DFW
Oregon,Columbia,11/7/2023,11/20/2023,EA H5N1,Goose,Wild bird,Morbidity/Mortality,OR DFW
Oregon,Clackamas,11/6/2023,11/20/2023,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,OR DFW
Maryland,Charles,11/9/2023,11/20/2023,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,MD Dept of Ag
Maryland,Charles,11/9/2023,11/20/2023,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,MD Dept of Ag
Maryland,Charles,11/9/2023,11/20/2023,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,MD Dept of Ag
Maryland,Charles,11/9/2023,11/20/2023,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,MD Dept of Ag
Maryland,Charles,11/9/2023,11/20/2023,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,MD Dept of Ag
Maryland,Charles,11/9/2023,11/20/2023,EA/AM H5N1,Goose,Wild bird,Morbidity/Mortality,MD Dept of Ag
Wyoming,Lincoln,11/3/2023,11/20/2023,EA H5N1,Swan,Wild bird,Morbidity/Mortality,WY GFD
Washington,Lewis,11/6/2023,11/20/2023,EA H5N1,Goose,Wild bird,Morbidity/Mortality,WA DFW
Washington,Asotin,11/6/2023,11/20/2023,EA H5N1,Goose,Wild bird,Morbidity/Mortality,WA DFW
Alaska,Juneau,10/27/2023,11/20/2023,EA H5N1,Wigeon,Wild bird,Morbidity/Mortality,AK DFG
Illinois,Madison,10/28/2023,11/20/2023,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Warren,10/27/2023,11/20/2023,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Warren,10/27/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Iowa,Warren,10/27/2023,11/20/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Other,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA/AM H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Iowa,Warren,10/27/2023,11/20/2023,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Other,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA/AM H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Missouri,Wayne,11/6/2023,11/20/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA/AM H5N1,Other,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,11/3/2023,11/20/2023,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Missouri,Stoddard,11/5/2023,11/20/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Missouri,Stoddard,11/5/2023,11/20/2023,EA H5N1,Other,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Missouri,Stoddard,11/5/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Indiana,Starke,11/3/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/20/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,11/3/2023,11/20/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/20/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/20/2023,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/20/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/20/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Missouri,Stoddard,11/5/2023,11/20/2023,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/20/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,11/3/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Missouri,Wayne,11/6/2023,11/20/2023,EA/AM H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5,Teal,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Duck,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/20/2023,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
California,Fresno,10/21/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
South Dakota,Sanborn,10/28/2023,11/20/2023,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
South Dakota,Aurora,10/27/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
South Dakota,Aurora,10/27/2023,11/20/2023,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
South Dakota,Sanborn,10/28/2023,11/20/2023,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA/AM H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Illinois,Mason,10/30/2023,11/20/2023,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Duck,Wild bird,Hunter harvest,NWDP
South Dakota,Sanborn,10/28/2023,11/20/2023,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
South Dakota,Aurora,10/27/2023,11/20/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
South Dakota,Sanborn,10/28/2023,11/20/2023,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
South Dakota,Sanborn,10/28/2023,11/20/2023,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
California,Fresno,10/25/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
California,Fresno,10/25/2023,11/20/2023,EA H5,Pintail,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/14/2023,11/20/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/14/2023,11/20/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA/AM H5N1,Duck,Wild bird,Hunter harvest,NWDP
North Dakota,Burleigh,10/25/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/14/2023,11/20/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/14/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/14/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/14/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Burleigh,10/25/2023,11/20/2023,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
North Dakota,Burleigh,10/25/2023,11/20/2023,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
South Dakota,Aurora,10/27/2023,11/20/2023,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
North Dakota,Burleigh,10/25/2023,11/20/2023,EA H5,Wigeon,Wild bird,Hunter harvest,NWDP
South Dakota,Aurora,10/27/2023,11/20/2023,EA/AM H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
South Dakota,Aurora,10/27/2023,11/20/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
South Dakota,Aurora,10/27/2023,11/20/2023,EA/AM H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5,Pintail,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
South Dakota,Aurora,10/27/2023,11/20/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/14/2023,11/20/2023,EA H5N1,Other,Wild bird,Hunter harvest,NWDP
North Dakota,Burleigh,10/25/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
South Dakota,Potter,10/30/2023,11/20/2023,EA/AM H5N1,Pintail,Wild bird,Hunter harvest,NWDP
South Dakota,Sanborn,10/28/2023,11/20/2023,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
South Dakota,Sanborn,10/28/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
South Dakota,Potter,10/30/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Duck,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA/AM H5N1,Duck,Wild bird,Hunter harvest,NWDP
South Dakota,Potter,10/30/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
South Dakota,Potter,10/30/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/14/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Duck,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/14/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
South Dakota,Potter,10/30/2023,11/20/2023,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Illinois,Mason,10/30/2023,11/20/2023,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Duck,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/14/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/14/2023,11/20/2023,EA H5N1,Other,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/14/2023,11/20/2023,EA H5N1,Other,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/14/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/14/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/14/2023,11/20/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Illinois,Madison,10/28/2023,11/20/2023,EA/AM H5N1,Duck,Wild bird,Hunter harvest,NWDP
South Dakota,Sanborn,10/28/2023,11/20/2023,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/14/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/14/2023,11/20/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/14/2023,11/20/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/14/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Nevada,Churchill,10/14/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
South Dakota,Sanborn,10/28/2023,11/20/2023,EA/AM H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Illinois,Mason,10/30/2023,11/20/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Saginaw,11/1/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/17/2023,EA H5N1 mixed,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/3/2023,11/17/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/3/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/3/2023,11/17/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/3/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/3/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/3/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/3/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/3/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/3/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/17/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Tuscola,11/1/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/17/2023,EA H5N1 mixed,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/17/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/17/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/17/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/3/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Tuscola,11/1/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Tuscola,11/1/2023,11/17/2023,EA H5N1,Other,Wild bird,Hunter harvest,NWDP
Michigan,Tuscola,11/1/2023,11/17/2023,EA H5N1,Other,Wild bird,Hunter harvest,NWDP
Michigan,Tuscola,11/1/2023,11/17/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Michigan,Tuscola,11/1/2023,11/17/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Michigan,Tuscola,11/1/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Tuscola,11/1/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Tuscola,11/1/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Tuscola,11/1/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Tuscola,11/1/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Tuscola,11/1/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/3/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Tuscola,11/1/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Tuscola,11/1/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Tuscola,11/1/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Tuscola,11/1/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/17/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Michigan,Tuscola,11/1/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/17/2023,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Michigan,Tuscola,11/1/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,11/1/2023,11/17/2023,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Indiana,Starke,11/1/2023,11/17/2023,EA H5N1,Duck,Wild bird,Hunter harvest,NWDP
Kansas,Barton,11/1/2023,11/17/2023,EA/AM H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/17/2023,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
Indiana,Starke,11/1/2023,11/17/2023,EA/AM H5N1,Duck,Wild bird,Hunter harvest,NWDP
Indiana,Starke,11/1/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/17/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
Michigan,Saginaw,10/31/2023,11/17/2023,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/17/2023,EA/AM H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/17/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
North Dakota,Ramsey,11/2/2023,11/17/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
California,Fresno,10/21/2023,11/17/2023,EA/AM H5N1,Pintail,Wild bird,Hunter harvest,NWDP
California,Fresno,10/21/2023,11/17/2023,EA H5N1,Teal,Wild bird,Hunter harvest,NWDP
California,Fresno,10/21/2023,11/17/2023,EA H5N1,Other,Wild bird,Hunter harvest,NWDP
Indiana,Starke,11/1/2023,11/17/2023,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
Indiana,Starke,11/1/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,11/1/2023,11/17/2023,EA H5N1,Pintail,Wild bird,Hunter harvest,NWDP
Indiana,Starke,11/1/2023,11/17/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,11/1/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,11/1/2023,11/17/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,11/1/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Indiana,Starke,11/1/2023,11/17/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Indiana,Starke,11/1/2023,11/17/2023,EA H5N1,Gadwall,Wild bird,Hunter harvest,NWDP
Michigan,Tuscola,11/1/2023,11/17/2023,EA H5N1,Other,Wild bird,Hunter harvest,NWDP
Indiana,Starke,11/1/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Saginaw,10/31/2023,11/17/2023,EA H5N1,Wigeon,Wild bird,Hunter harvest,NWDP
North Dakota,Benson,11/3/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Benson,11/3/2023,11/17/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Benson,11/3/2023,11/17/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Benson,11/3/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Benson,11/3/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Benson,11/3/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Benson,11/3/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Saginaw,10/31/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Saginaw,10/31/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Saginaw,10/31/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Saginaw,10/31/2023,11/17/2023,EA H5N1 mixed,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Saginaw,10/31/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Saginaw,10/31/2023,11/17/2023,EA H5N1 mixed,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Saginaw,10/31/2023,11/17/2023,EA/AM H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Saginaw,10/31/2023,11/17/2023,EA H5N1 mixed,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Saginaw,10/31/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
North Dakota,Benson,11/3/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Saginaw,10/31/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Saginaw,10/31/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Saginaw,10/31/2023,11/17/2023,EA H5N1,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Saginaw,10/31/2023,11/17/2023,EA H5,Mallard,Wild bird,Hunter harvest,NWDP
Michigan,Saginaw,10/31/2023,11/17/2023,EA H5N1,Duck,Wild bird,Hunter harvest,NWDP
